index,locationId,locationName,publicLocationName,latitude,longitude,currentTime,isDaytime,relativeHumidity,uvIndex,thunderstormProbability,cloudCover,timeZone_id,weatherCondition_iconBaseUri,weatherCondition_description_text,weatherCondition_description_languageCode,weatherCondition_type,temperature_degrees,temperature_unit,feelsLikeTemperature_degrees,feelsLikeTemperature_unit,dewPoint_degrees,dewPoint_unit,heatIndex_degrees,heatIndex_unit,windChill_degrees,windChill_unit,precipitation_probability_percent,precipitation_probability_type,precipitation_snowQpf_quantity,precipitation_snowQpf_unit,precipitation_qpf_quantity,precipitation_qpf_unit,airPressure_meanSeaLevelMillibars,wind_direction_degrees,wind_direction_cardinal,wind_speed_value,wind_speed_unit,wind_gust_value,wind_gust_unit,visibility_distance,visibility_unit,currentConditionsHistory_temperatureChange_degrees,currentConditionsHistory_temperatureChange_unit,currentConditionsHistory_maxTemperature_degrees,currentConditionsHistory_maxTemperature_unit,currentConditionsHistory_minTemperature_degrees,currentConditionsHistory_minTemperature_unit,currentConditionsHistory_snowQpf_quantity,currentConditionsHistory_snowQpf_unit,currentConditionsHistory_qpf_quantity,currentConditionsHistory_qpf_unit,error_code,error_message,error_status,dateTimeLocalFetch,time
1097,90427,Beng - Oudomxai,Beng - Oudomxai,20.296295,101.639666,2025-06-16T22:08:38.805051888Z,0.0,93.0,0.0,0.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,23.0,CELSIUS,25.3,CELSIUS,21.6,CELSIUS,25.3,CELSIUS,23.0,CELSIUS,10.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1009.11,203.0,SOUTH_SOUTHWEST,5.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS,0.1,CELSIUS,29.2,CELSIUS,22.9,CELSIUS,0.0,MILLIMETERS,9.1897,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1098,90428,"Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ","Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ",20.146431,101.467765,2025-06-16T22:08:40.066337456Z,0.0,93.0,0.0,0.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,23.0,CELSIUS,25.3,CELSIUS,21.6,CELSIUS,25.3,CELSIUS,23.0,CELSIUS,10.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1009.11,203.0,SOUTH_SOUTHWEST,5.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS,0.1,CELSIUS,29.2,CELSIUS,22.9,CELSIUS,0.0,MILLIMETERS,9.1897,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1099,90430,"Nampook Secondary School - Huoixai, Bokeo ມັດທະຍົມສົມບູນ ນ້ຳປຸກ","Nampook Secondary School - Huoixai, Bokeo ມັດທະຍົມສົມບູນ ນ້ຳປຸກ",20.217811,100.565439,2025-06-16T22:08:41.338342403Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,24.2,CELSIUS,27.0,CELSIUS,23.7,CELSIUS,27.0,CELSIUS,24.2,CELSIUS,44.0,RAIN,0.0,MILLIMETERS,1.209,MILLIMETERS,1008.0,270.0,WEST,2.0,KILOMETERS_PER_HOUR,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS,-0.7000000000000001,CELSIUS,30.6,CELSIUS,24.2,CELSIUS,0.0,MILLIMETERS,24.3356,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1100,90432,Meung - Bokeo,Meung - Bokeo,20.565749,100.592003,2025-06-16T22:08:42.625981876Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,20.6,CELSIUS,23.0,CELSIUS,20.2,CELSIUS,23.0,CELSIUS,20.6,CELSIUS,65.0,RAIN,0.0,MILLIMETERS,1.1786,MILLIMETERS,1009.0,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS,-0.5,CELSIUS,26.5,CELSIUS,20.4,CELSIUS,0.0,MILLIMETERS,8.4506,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1101,90433,Pha Oudom - Bokeo,Pha Oudom - Bokeo,20.086216,100.831707,2025-06-16T22:08:43.882396925Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,19.3,CELSIUS,21.7,CELSIUS,18.3,CELSIUS,21.7,CELSIUS,19.3,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.16,MILLIMETERS,1009.21,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,-0.1,CELSIUS,24.9,CELSIUS,19.4,CELSIUS,0.0,MILLIMETERS,9.2331,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1102,90435,"Santiphab Secondary School - Luangprabang, Luangprabang ມັດທະຍົມ ສັນຕິພາບ","Santiphab Secondary School - Luangprabang, Luangprabang ມັດທະຍົມ ສັນຕິພາບ",19.880332,102.139832,2025-06-16T22:08:45.150251742Z,0.0,84.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,24.2,CELSIUS,26.3,CELSIUS,21.4,CELSIUS,26.3,CELSIUS,24.2,CELSIUS,21.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1007.87,225.0,SOUTHWEST,2.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,-0.8,CELSIUS,30.8,CELSIUS,24.6,CELSIUS,0.0,MILLIMETERS,12.667,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1103,90437,"PakXeng Secondary School - PakXeng, Luangprabang ມັດທະຍົມສົມບູນ ປາກແຊງ","PakXeng Secondary School - PakXeng, Luangprabang ມັດທະຍົມສົມບູນ ປາກແຊງ",20.174492,102.675657,2025-06-16T22:08:46.394122399Z,0.0,93.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,18.0,CELSIUS,20.9,CELSIUS,16.8,CELSIUS,20.9,CELSIUS,18.0,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,0.20070000000000002,MILLIMETERS,1008.93,135.0,SOUTHEAST,2.0,KILOMETERS_PER_HOUR,4.0,KILOMETERS_PER_HOUR,12.0,KILOMETERS,-0.7000000000000001,CELSIUS,21.8,CELSIUS,18.3,CELSIUS,0.0,MILLIMETERS,14.7475,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1104,90438,"Phonxay Secpondary School - Phonxay, Luangprabang ມັດທະຍົມສົມບູນ ເມືອງໂພນໄຊ","Phonxay Secpondary School - Phonxay, Luangprabang ມັດທະຍົມສົມບູນ ເມືອງໂພນໄຊ",19.958916,102.572347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,Information is not supported for this location. Please try a different location.,NOT_FOUND,2025-06-17 05:08:21.906000+07:00,0508
1105,90440,"Vangxieng Secondary School - Phonthong, Luangprabang ມັດທະຍົມ ວັງຊຽງ","Vangxieng Secondary School - Phonthong, Luangprabang ມັດທະຍົມ ວັງຊຽງ",20.737745,103.073231,2025-06-16T22:08:48.917516394Z,0.0,88.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,20.5,CELSIUS,23.5,CELSIUS,18.4,CELSIUS,23.5,CELSIUS,20.5,CELSIUS,45.0,RAIN,0.0,MILLIMETERS,1.0185,MILLIMETERS,1009.46,245.0,WEST_SOUTHWEST,3.0,KILOMETERS_PER_HOUR,7.0,KILOMETERS_PER_HOUR,15.0,KILOMETERS,-1.2,CELSIUS,26.6,CELSIUS,20.2,CELSIUS,0.0,MILLIMETERS,14.1555,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1106,90441,"Kiwkachum Secondary School - XiengNgeun, Luangprabang ມັດທະຍົມ ກິ່ວກະຈຳ","Kiwkachum Secondary School - XiengNgeun, Luangprabang ມັດທະຍົມ ກິ່ວກະຈຳ",19.555,102.234,2025-06-16T22:08:50.176062695Z,0.0,93.0,0.0,19.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.6,CELSIUS,25.5,CELSIUS,19.5,CELSIUS,25.5,CELSIUS,20.6,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1009.88,180.0,SOUTH,5.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,-0.8,CELSIUS,25.9,CELSIUS,20.9,CELSIUS,0.0,MILLIMETERS,8.9131,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1107,90442,"Nan Secondary School - Nan, Luangprabang ມັດທະຍົມ ເມືອງນານ","Nan Secondary School - Nan, Luangprabang ມັດທະຍົມ ເມືອງນານ",19.498539,101.883867,2025-06-16T22:08:51.450710184Z,0.0,95.0,0.0,0.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,19.1,CELSIUS,21.5,CELSIUS,18.5,CELSIUS,21.5,CELSIUS,19.1,CELSIUS,10.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1009.41,203.0,SOUTH_SOUTHWEST,3.0,KILOMETERS_PER_HOUR,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.0,CELSIUS,24.5,CELSIUS,19.1,CELSIUS,0.0,MILLIMETERS,17.6734,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1108,90447,Xamneua - Houaphan,Xamneua - Houaphan,20.413807,104.050733,2025-06-16T22:08:52.703696478Z,0.0,93.0,0.0,9.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.5,CELSIUS,24.1,CELSIUS,19.2,CELSIUS,24.1,CELSIUS,20.5,CELSIUS,19.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1008.44,250.0,WEST_SOUTHWEST,5.0,KILOMETERS_PER_HOUR,12.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,0.1,CELSIUS,25.4,CELSIUS,20.3,CELSIUS,0.0,MILLIMETERS,9.3017,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1109,90449,"BouamNgam Secondary School - Huameuang, Houaphan  ມັດທະຍົມ ບວມງາມ","BouamNgam Secondary School - Huameuang, Houaphan  ມັດທະຍົມ ບວມງາມ",20.199501,103.875166,2025-06-16T22:08:53.977082701Z,0.0,94.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,19.4,CELSIUS,23.4,CELSIUS,18.3,CELSIUS,23.4,CELSIUS,19.4,CELSIUS,24.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1009.58,225.0,SOUTHWEST,2.0,KILOMETERS_PER_HOUR,3.0,KILOMETERS_PER_HOUR,12.0,KILOMETERS,0.2,CELSIUS,23.2,CELSIUS,19.1,CELSIUS,0.0,MILLIMETERS,8.6718,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1110,90450,Xamtay - Houaphan,Xamtay - Houaphan,19.999194,104.64011,2025-06-16T22:08:55.235957747Z,0.0,88.0,0.0,9.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,19.3,CELSIUS,22.8,CELSIUS,17.0,CELSIUS,22.8,CELSIUS,19.3,CELSIUS,19.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1008.61,245.0,WEST_SOUTHWEST,5.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,-0.30000000000000004,CELSIUS,24.6,CELSIUS,19.3,CELSIUS,0.0,MILLIMETERS,5.3189,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1111,90451,"Add Secondary School - Add, Houaphan ມັດທະຍົມ ແອດ","Add Secondary School - Add, Houaphan ມັດທະຍົມ ແອດ",20.820542,104.004618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,Information is not supported for this location. Please try a different location.,NOT_FOUND,2025-06-17 05:08:21.906000+07:00,0508
1112,90452,Xon - Houaphan,Xon - Houaphan,20.466813,103.34797,2025-06-16T22:08:57.727490933Z,0.0,94.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,16.8,CELSIUS,20.8,CELSIUS,15.7,CELSIUS,20.8,CELSIUS,16.8,CELSIUS,24.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1009.58,225.0,SOUTHWEST,2.0,KILOMETERS_PER_HOUR,3.0,KILOMETERS_PER_HOUR,12.0,KILOMETERS,0.2,CELSIUS,20.6,CELSIUS,16.5,CELSIUS,0.0,MILLIMETERS,8.6718,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1113,90453,Xiengkhor - Houaphan,Xiengkhor - Houaphan,20.813892,104.146676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,Information is not supported for this location. Please try a different location.,NOT_FOUND,2025-06-17 05:08:21.906000+07:00,0508
1114,90454," Viengthong Secondary School - Hiem, Houaphan ມັດທະຍົມ ວຽງທອງ"," Viengthong Secondary School - Hiem, Houaphan ມັດທະຍົມ ວຽງທອງ",20.099855,103.380396,2025-06-16T22:09:00.213936197Z,0.0,94.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,16.8,CELSIUS,20.8,CELSIUS,15.7,CELSIUS,20.8,CELSIUS,16.8,CELSIUS,24.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1009.58,225.0,SOUTHWEST,2.0,KILOMETERS_PER_HOUR,3.0,KILOMETERS_PER_HOUR,12.0,KILOMETERS,0.2,CELSIUS,20.6,CELSIUS,16.5,CELSIUS,0.0,MILLIMETERS,8.6718,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1115,90455,"Sopbao Secondary School - Sopbao, Houaphan ມັດທະຍົມ ສົບເບົາ","Sopbao Secondary School - Sopbao, Houaphan ມັດທະຍົມ ສົບເບົາ",20.710206,104.384946,2025-06-16T22:09:01.482780172Z,0.0,93.0,0.0,8.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,16.6,CELSIUS,20.2,CELSIUS,15.3,CELSIUS,20.2,CELSIUS,16.6,CELSIUS,18.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1008.44,250.0,WEST_SOUTHWEST,5.0,KILOMETERS_PER_HOUR,12.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,0.1,CELSIUS,21.5,CELSIUS,16.4,CELSIUS,0.0,MILLIMETERS,9.3017,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1116,90456,"Kuan Secondary School - Kuan, Houaphan ມັດທະຍົມສົມບູນ ກັວນ","Kuan Secondary School - Kuan, Houaphan ມັດທະຍົມສົມບູນ ກັວນ",19.835863,104.561303,2025-06-16T22:09:02.754528788Z,0.0,88.0,0.0,8.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.6,CELSIUS,24.1,CELSIUS,18.4,CELSIUS,24.1,CELSIUS,20.6,CELSIUS,18.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1008.62,245.0,WEST_SOUTHWEST,5.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,-0.30000000000000004,CELSIUS,25.9,CELSIUS,20.6,CELSIUS,0.0,MILLIMETERS,5.3189,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
1117,90457,"Khob Secondary School - Khob, Xayabouli ມັດທະຍົມ ເມືອງຄອບ","Khob Secondary School - Khob, Xayabouli ມັດທະຍົມ ເມືອງຄອບ",19.699713,100.5572,2025-06-16T22:09:04.009311239Z,0.0,93.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,23.7,CELSIUS,26.2,CELSIUS,22.4,CELSIUS,26.2,CELSIUS,23.7,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1008.88,158.0,SOUTH_SOUTHEAST,10.0,KILOMETERS_PER_HOUR,18.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS,-0.4,CELSIUS,28.9,CELSIUS,24.1,CELSIUS,0.0,MILLIMETERS,6.8326,MILLIMETERS,,,,2025-06-17 05:08:21.906000+07:00,0508
